Timestamp (s),Test,Volts (V),Position(m),Velocity (m/s)
152.434738,slow-forward,3.327484,1348.338235,31.666664
152.439752,slow-forward,3.328743,1348.338235,31.666664
152.444708,slow-forward,3.329997,1348.338235,31.666664
152.449702,slow-forward,3.331235,1348.338235,31.666664
152.454719,slow-forward,3.332484,1348.970927,31.919997
152.460159,slow-forward,3.333738,1348.970927,31.919997
152.464739,slow-forward,3.335098,1348.970927,31.919997
152.469734,slow-forward,3.336243,1348.970927,31.919997
152.474741,slow-forward,3.337492,1349.635197,31.919997
152.479853,slow-forward,3.338744,1349.635197,31.919997
152.484774,slow-forward,3.340022,1349.635197,31.919997
152.48984,slow-forward,3.341252,1349.635197,31.919997
152.494761,slow-forward,3.342518,1350.267888,31.919997
152.499777,slow-forward,3.343749,1350.267888,31.919997
152.504735,slow-forward,3.345003,1350.267888,31.919997
152.509828,slow-forward,3.346242,1350.267888,31.919997
152.514695,slow-forward,3.347516,1350.90058,31.92
152.519745,slow-forward,3.348732,1350.90058,31.92
152.524718,slow-forward,3.349995,1350.90058,31.92
152.529753,slow-forward,3.351238,1350.90058,31.92
152.534756,slow-forward,3.352497,1351.564849,32.046668
152.539748,slow-forward,3.353747,1351.564849,32.046668
152.544834,slow-forward,3.354996,1351.564849,32.046668
152.549746,slow-forward,3.356267,1351.564849,32.046668
152.554692,slow-forward,3.357495,1352.229119,32.046668
152.559754,slow-forward,3.358731,1352.229119,32.046668
152.56479,slow-forward,3.359997,1352.229119,32.046668
152.569828,slow-forward,3.361256,1352.229119,32.046668
152.57481,slow-forward,3.362516,1352.86181,32.173336
152.579716,slow-forward,3.363761,1352.86181,32.173336
152.584792,slow-forward,3.364987,1352.86181,32.173336
152.589902,slow-forward,3.366256,1352.86181,32.173336
152.594817,slow-forward,3.367534,1353.526161,32.173336
152.599726,slow-forward,3.368763,1353.526161,32.173336
152.604736,slow-forward,3.36999,1353.526161,32.173336
152.609715,slow-forward,3.371243,1353.526161,32.173336
152.614701,slow-forward,3.372487,1354.158853,32.173336
152.619752,slow-forward,3.373734,1354.158853,32.173336
152.624734,slow-forward,3.374997,1354.158853,32.173336
152.629709,slow-forward,3.376242,1354.158853,32.173336
152.634705,slow-forward,3.377486,1354.823122,32.300005
152.639743,slow-forward,3.378735,1354.823122,32.300005
152.644703,slow-forward,3.379994,1354.823122,32.300005
152.649733,slow-forward,3.381234,1354.823122,32.300005
152.654731,slow-forward,3.382492,1355.487391,32.300005
152.659784,slow-forward,3.383741,1355.487391,32.300005
152.664835,slow-forward,3.385005,1355.487391,32.300005
152.669737,slow-forward,3.386267,1355.487391,32.300005
152.674706,slow-forward,3.387493,1356.120083,32.300005
152.679761,slow-forward,3.388735,1356.120083,32.300005
152.68474,slow-forward,3.389999,1356.120083,32.300005
152.689755,slow-forward,3.391244,1356.120083,32.300005
152.694696,slow-forward,3.392497,1356.784434,32.426673
152.69986,slow-forward,3.393732,1356.784434,32.426673
152.704814,slow-forward,3.395024,1356.784434,32.426673
152.70972,slow-forward,3.396262,1356.784434,32.426673
152.714813,slow-forward,3.397489,1357.448703,32.426673
152.719742,slow-forward,3.398762,1357.448703,32.426673
152.724733,slow-forward,3.399994,1357.448703,32.426673
152.729737,slow-forward,3.401242,1357.448703,32.426673
152.734805,slow-forward,3.402493,1358.081395,32.553336
152.739745,slow-forward,3.40376,1358.081395,32.553336
152.744742,slow-forward,3.404995,1358.081395,32.553336
152.749721,slow-forward,3.406244,1358.081395,32.553336
152.754693,slow-forward,3.407489,1358.745664,32.553336
152.759754,slow-forward,3.408732,1358.745664,32.553336
152.764722,slow-forward,3.409997,1358.745664,32.553336
152.770004,slow-forward,3.411239,1358.745664,32.553336
152.774807,slow-forward,3.41256,1359.410015,32.553336
152.779735,slow-forward,3.41376,1359.410015,32.553336
152.784712,slow-forward,3.414992,1359.410015,32.553336
152.789756,slow-forward,3.416236,1359.410015,32.553336
152.794791,slow-forward,3.417497,1360.074284,32.680004
152.799748,slow-forward,3.418756,1360.074284,32.680004
152.804753,slow-forward,3.419995,1360.074284,32.680004
152.810242,slow-forward,3.421247,1360.074284,32.680004
152.814777,slow-forward,3.422619,1360.738635,32.806672
152.819769,slow-forward,3.423753,1360.738635,32.806672
152.824766,slow-forward,3.425001,1360.738635,32.806672
152.829739,slow-forward,3.42625,1360.738635,32.806672
152.83472,slow-forward,3.427493,1361.402904,32.806672
152.83974,slow-forward,3.428739,1361.402904,32.806672
152.844723,slow-forward,3.429994,1361.402904,32.806672
152.849706,slow-forward,3.431239,1361.402904,32.806672
152.854729,slow-forward,3.432485,1362.067255,32.806672
152.859748,slow-forward,3.433741,1362.067255,32.806672
152.864771,slow-forward,3.434995,1362.067255,32.806672
152.869779,slow-forward,3.436251,1362.067255,32.806672
152.874751,slow-forward,3.437503,1362.731605,32.93334
152.879866,slow-forward,3.438746,1362.731605,32.93334
152.88482,slow-forward,3.440025,1362.731605,32.93334
152.889729,slow-forward,3.441263,1362.731605,32.93334
152.894735,slow-forward,3.442491,1363.395793,32.93334
152.899865,slow-forward,3.443742,1363.395793,32.93334
152.904712,slow-forward,3.445025,1363.395793,32.93334
152.909829,slow-forward,3.446236,1363.395793,32.93334
152.914704,slow-forward,3.447516,1364.060144,33.060009
152.919744,slow-forward,3.448735,1364.060144,33.060009
152.924825,slow-forward,3.449994,1364.060144,33.060009
152.929883,slow-forward,3.451265,1364.060144,33.060009
152.934759,slow-forward,3.452529,1364.724495,33.060009
152.940072,slow-forward,3.453748,1364.724495,33.060009
152.944731,slow-forward,3.455076,1364.724495,33.060009
152.949782,slow-forward,3.456241,1364.724495,33.060009
152.954697,slow-forward,3.457504,1365.388845,33.060006
152.959745,slow-forward,3.458733,1365.388845,33.060006
152.964757,slow-forward,3.459995,1365.388845,33.060006
152.969713,slow-forward,3.461248,1365.388845,33.060006
152.975345,slow-forward,3.462487,1366.053033,33.186674
152.979694,slow-forward,3.463895,1366.053033,33.186674
152.984821,slow-forward,3.464982,1366.053033,33.186674
152.989784,slow-forward,3.466264,1366.053033,33.186674
152.994828,slow-forward,3.467504,1366.717384,33.186674
152.999854,slow-forward,3.468765,1366.717384,33.186674
153.004804,slow-forward,3.470022,1366.717384,33.186674
153.010041,slow-forward,3.47126,1366.717384,33.186674
153.014771,slow-forward,3.472569,1367.413394,33.313345
153.019733,slow-forward,3.473751,1367.413394,33.313345
153.024767,slow-forward,3.474992,1367.413394,33.313345
153.029793,slow-forward,3.47625,1367.413394,33.313345
153.034704,slow-forward,3.477507,1367.413394,33.313345
153.039759,slow-forward,3.478735,1368.077582,33.313345
153.044829,slow-forward,3.479998,1368.077582,33.313345
153.049708,slow-forward,3.481266,1368.077582,33.313345
153.054697,slow-forward,3.482485,1368.077582,33.313345
153.059765,slow-forward,3.483733,1368.741932,33.313345
153.064715,slow-forward,3.485,1368.741932,33.313345
153.069727,slow-forward,3.486237,1368.741932,33.313345
153.074715,slow-forward,3.48749,1369.406283,33.440008
153.079743,slow-forward,3.488737,1369.406283,33.440008
153.084777,slow-forward,3.489994,1369.406283,33.440008
153.08974,slow-forward,3.491253,1369.406283,33.440008
153.094729,slow-forward,3.492494,1370.10213,33.566676
153.099747,slow-forward,3.493741,1370.10213,33.566676
153.10473,slow-forward,3.494995,1370.10213,33.566676
153.109724,slow-forward,3.496241,1370.10213,33.566676
153.114703,slow-forward,3.49749,1370.766481,33.566676
153.119737,slow-forward,3.498734,1370.766481,33.566676
153.124739,slow-forward,3.499993,1370.766481,33.566676
153.129805,slow-forward,3.501243,1370.766481,33.566676
153.134705,slow-forward,3.50251,1371.46249,33.566676
153.13983,slow-forward,3.503735,1371.46249,33.566676
153.144724,slow-forward,3.505016,1371.46249,33.566676
153.149743,slow-forward,3.506239,1371.46249,33.566676
153.154707,slow-forward,3.507494,1372.126678,33.693347
153.159923,slow-forward,3.508735,1372.126678,33.693347
153.16483,slow-forward,3.510039,1372.126678,33.693347
153.169715,slow-forward,3.511266,1372.126678,33.693347
153.174698,slow-forward,3.512487,1372.791029,33.693347
153.179824,slow-forward,3.513733,1372.791029,33.693347
153.184734,slow-forward,3.515014,1372.791029,33.693347
153.189712,slow-forward,3.516242,1372.791029,33.693347
153.194713,slow-forward,3.517486,1373.487039,33.693344
153.199758,slow-forward,3.518737,1373.487039,33.693344
153.204712,slow-forward,3.519998,1373.487039,33.693344
153.209705,slow-forward,3.521237,1373.487039,33.693344
153.214709,slow-forward,3.522485,1374.182886,33.693344
153.219736,slow-forward,3.523736,1374.182886,33.693344
153.224813,slow-forward,3.524992,1374.182886,33.693344
153.229726,slow-forward,3.526262,1374.182886,33.693344
153.234689,slow-forward,3.52749,1374.847236,33.820007
153.239745,slow-forward,3.528731,1374.847236,33.820007
153.244824,slow-forward,3.529995,1374.847236,33.820007
153.249833,slow-forward,3.531264,1374.847236,33.820007
153.254797,slow-forward,3.532517,1374.847236,33.94667
153.259723,slow-forward,3.533758,1375.543246,33.94667
153.264716,slow-forward,3.534989,1375.543246,33.94667
153.269809,slow-forward,3.536237,1375.543246,33.94667
153.274698,slow-forward,3.537511,1376.239093,33.94667
153.279749,slow-forward,3.538733,1376.239093,33.94667
153.284724,slow-forward,3.539996,1376.239093,33.94667
153.28976,slow-forward,3.541239,1376.239093,33.94667
153.294764,slow-forward,3.542499,1376.903444,34.073333
153.299738,slow-forward,3.543749,1376.903444,34.073333
153.304746,slow-forward,3.544993,1376.903444,34.073333
153.309711,slow-forward,3.546245,1376.903444,34.073333
153.314724,slow-forward,3.547486,1377.599291,34.073333
153.319773,slow-forward,3.548739,1377.599291,34.073333
153.324793,slow-forward,3.550002,1377.599291,34.073333
153.329706,slow-forward,3.551257,1377.599291,34.073333
153.33473,slow-forward,3.552485,1378.2953,34.073333
153.33981,slow-forward,3.553741,1378.2953,34.073333
153.344929,slow-forward,3.555011,1378.2953,34.073333
153.349727,slow-forward,3.556291,1378.2953,34.073333
153.354829,slow-forward,3.55749,1378.959651,34.073338
153.359732,slow-forward,3.558766,1378.959651,34.073338
153.36472,slow-forward,3.559991,1378.959651,34.073338
153.369732,slow-forward,3.561239,1378.959651,34.073338
153.374737,slow-forward,3.562492,1379.655498,34.326664
153.379744,slow-forward,3.563743,1379.655498,34.326664
153.384727,slow-forward,3.564994,1379.655498,34.326664
153.389725,slow-forward,3.56624,1379.655498,34.326664
153.394724,slow-forward,3.56749,1380.351508,34.326664
153.399751,slow-forward,3.568739,1380.351508,34.326664
153.404723,slow-forward,3.569996,1380.351508,34.326664
153.409705,slow-forward,3.571239,1380.351508,34.326664
153.414725,slow-forward,3.572485,1381.047517,34.326661
153.419844,slow-forward,3.57374,1381.047517,34.326661
153.424785,slow-forward,3.575019,1381.047517,34.326661
153.429826,slow-forward,3.576255,1381.047517,34.326661
153.434741,slow-forward,3.577515,1381.743364,34.326661
153.439872,slow-forward,3.578744,1381.743364,34.326661
153.444749,slow-forward,3.580026,1381.743364,34.326661
153.449721,slow-forward,3.581246,1381.743364,34.326661
153.454892,slow-forward,3.582489,1382.439374,34.453332
153.459863,slow-forward,3.583782,1382.439374,34.453332
153.464726,slow-forward,3.585024,1382.439374,34.453332
153.470118,slow-forward,3.58624,1382.439374,34.453332
153.474805,slow-forward,3.587588,1383.135221,34.453332
153.479736,slow-forward,3.58876,1383.135221,34.453332
153.484701,slow-forward,3.589993,1383.135221,34.453332
153.48973,slow-forward,3.591234,1383.135221,34.453332
153.494736,slow-forward,3.592491,1383.83123,34.453332
153.499748,slow-forward,3.593742,1383.83123,34.453332
153.504771,slow-forward,3.594995,1383.83123,34.453332
153.509732,slow-forward,3.596251,1383.83123,34.453332
153.514753,slow-forward,3.597491,1384.527078,34.453332
153.519817,slow-forward,3.598747,1384.527078,34.453332
153.524778,slow-forward,3.600013,1384.527078,34.453332
153.529705,slow-forward,3.601253,1384.527078,34.453332
153.534715,slow-forward,3.602485,1385.223087,34.58
153.539749,slow-forward,3.603737,1385.223087,34.58
153.544759,slow-forward,3.604996,1385.223087,34.58
153.54974,slow-forward,3.606248,1385.223087,34.58
153.554734,slow-forward,3.607493,1385.919097,34.58
153.559828,slow-forward,3.608742,1385.919097,34.58
153.564761,slow-forward,3.610015,1385.919097,34.58
153.569826,slow-forward,3.611249,1385.919097,34.58
153.574724,slow-forward,3.612515,1386.614944,34.580005
153.579784,slow-forward,3.61374,1386.614944,34.580005
153.584809,slow-forward,3.615004,1386.614944,34.580005
153.589786,slow-forward,3.616261,1386.614944,34.580005
153.594817,slow-forward,3.617505,1387.310953,34.833336
153.603014,slow-forward,3.618763,1387.310953,34.833336
153.604717,slow-forward,3.620812,1387.310953,34.833336
153.609739,slow-forward,3.621238,1387.310953,34.833336
153.614767,slow-forward,3.622493,1388.006801,34.833336
153.619878,slow-forward,3.62375,1388.006801,34.833336
153.624786,slow-forward,3.625028,1388.006801,34.833336
153.629725,slow-forward,3.626255,1388.006801,34.833336
153.634734,slow-forward,3.62749,1388.734469,34.833331
153.639882,slow-forward,3.628742,1388.734469,34.833331
153.644706,slow-forward,3.630029,1388.734469,34.833331
153.649714,slow-forward,3.631235,1388.734469,34.833331
153.654785,slow-forward,3.632487,1389.430316,34.959997
153.659756,slow-forward,3.633755,1389.430316,34.959997
153.664785,slow-forward,3.634997,1389.430316,34.959997
153.669726,slow-forward,3.636255,1389.430316,34.959997
153.67472,slow-forward,3.63749,1390.126326,34.959997
153.679736,slow-forward,3.638738,1390.126326,34.959997
153.684713,slow-forward,3.639992,1390.126326,34.959997
153.68972,slow-forward,3.641237,1390.126326,34.959997
153.694698,slow-forward,3.642488,1390.853832,34.959999
153.699752,slow-forward,3.643733,1390.853832,34.959999
153.704724,slow-forward,3.644996,1390.853832,34.959999
153.709719,slow-forward,3.64624,1390.853832,34.959999
153.714716,slow-forward,3.647488,1391.549841,34.959999
153.719738,slow-forward,3.648737,1391.549841,34.959999
153.724817,slow-forward,3.649993,1391.549841,34.959999
153.730067,slow-forward,3.651263,1391.549841,34.959999
153.734689,slow-forward,3.652575,1392.245688,35.086667
153.739745,slow-forward,3.653731,1392.245688,35.086667
153.744708,slow-forward,3.654995,1392.245688,35.086667
153.749708,slow-forward,3.656236,1392.245688,35.086667
153.754705,slow-forward,3.657485,1392.973357,35.213336
153.75978,slow-forward,3.658735,1392.973357,35.213336
153.764817,slow-forward,3.660004,1392.973357,35.213336
153.769709,slow-forward,3.661263,1392.973357,35.213336
153.774707,slow-forward,3.662486,1393.669204,35.213336
153.779751,slow-forward,3.663735,1393.669204,35.213336
153.784702,slow-forward,3.664996,1393.669204,35.213336
153.789718,slow-forward,3.666234,1393.669204,35.213336
153.794721,slow-forward,3.667488,1394.396873,35.340004
153.799742,slow-forward,3.668739,1394.396873,35.340004
153.804825,slow-forward,3.669994,1394.396873,35.340004
153.809698,slow-forward,3.671265,1394.396873,35.340004
153.81472,slow-forward,3.672483,1395.09272,35.466672
153.819751,slow-forward,3.673738,1395.09272,35.466672
153.824806,slow-forward,3.674996,1395.09272,35.466672
153.829721,slow-forward,3.67626,1395.09272,35.466672
153.834699,slow-forward,3.677489,1395.820388,35.466672
153.83984,slow-forward,3.678733,1395.820388,35.466672
153.844711,slow-forward,3.680018,1395.820388,35.466672
153.849717,slow-forward,3.681236,1395.820388,35.466672
153.854682,slow-forward,3.682488,1396.516235,35.466672
153.859731,slow-forward,3.683729,1396.516235,35.466672
153.864749,slow-forward,3.684991,1396.516235,35.466672
153.869811,slow-forward,3.686246,1396.516235,35.466672
153.874723,slow-forward,3.687511,1397.243904,35.466672
153.879736,slow-forward,3.688739,1397.243904,35.466672
153.884707,slow-forward,3.689992,1397.243904,35.466672
153.889867,slow-forward,3.691235,1397.243904,35.466672
153.894719,slow-forward,3.692525,1397.97141,35.466672
153.89975,slow-forward,3.693738,1397.97141,35.466672
153.904724,slow-forward,3.694996,1397.97141,35.466672
153.909719,slow-forward,3.696239,1397.97141,35.466672
153.91471,slow-forward,3.697488,1398.667419,35.59334
153.919852,slow-forward,3.698736,1398.667419,35.59334
153.92471,slow-forward,3.700021,1398.667419,35.59334
153.929717,slow-forward,3.701236,1398.667419,35.59334
153.934747,slow-forward,3.702488,1399.394926,35.59334
153.939777,slow-forward,3.703745,1399.394926,35.59334
153.944726,slow-forward,3.705003,1399.394926,35.59334
153.949781,slow-forward,3.70624,1399.394926,35.59334
153.954703,slow-forward,3.707504,1400.122594,35.720006
153.95989,slow-forward,3.708734,1400.122594,35.720006
153.964748,slow-forward,3.710031,1400.122594,35.720006
153.969708,slow-forward,3.711245,1400.122594,35.720006
153.974697,slow-forward,3.712485,1400.818441,35.720003
153.979786,slow-forward,3.713733,1400.818441,35.720003
153.984746,slow-forward,3.715005,1400.818441,35.720003
153.989934,slow-forward,3.716245,1400.818441,35.720003
153.994751,slow-forward,3.717542,1401.54611,35.720003
153.999855,slow-forward,3.718746,1401.54611,35.720003
154.004847,slow-forward,3.720022,1401.54611,35.720003
154.00971,slow-forward,3.72127,1401.54611,35.720003
154.014697,slow-forward,3.722486,1402.273616,35.846671
154.019751,slow-forward,3.723733,1402.273616,35.846671
154.024788,slow-forward,3.724996,1402.273616,35.846671
154.029736,slow-forward,3.726256,1402.273616,35.846671
154.034954,slow-forward,3.727492,1403.001284,35.846671
154.03978,slow-forward,3.728797,1403.001284,35.846671
154.044827,slow-forward,3.730003,1403.001284,35.846671
154.049716,slow-forward,3.731265,1403.001284,35.846671
154.054805,slow-forward,3.732487,1403.72879,35.846671
154.059734,slow-forward,3.73376,1403.72879,35.846671
154.064732,slow-forward,3.734992,1403.72879,35.846671
154.069865,slow-forward,3.736241,1403.72879,35.846671
154.074701,slow-forward,3.737525,1404.456296,35.97334
154.079743,slow-forward,3.738734,1404.456296,35.97334
154.084726,slow-forward,3.739994,1404.456296,35.97334
154.089722,slow-forward,3.74124,1404.456296,35.97334
154.09471,slow-forward,3.742489,1405.183965,35.97334
154.099843,slow-forward,3.743736,1405.183965,35.97334
154.104829,slow-forward,3.745019,1405.183965,35.97334
154.10973,slow-forward,3.746266,1405.183965,35.97334
154.114703,slow-forward,3.747491,1405.911471,35.97334
154.119745,slow-forward,3.748734,1405.911471,35.97334
154.124702,slow-forward,3.749995,1405.911471,35.97334
154.129726,slow-forward,3.751234,1405.911471,35.97334
154.13471,slow-forward,3.75249,1406.639139,36.100008
154.139835,slow-forward,3.753736,1406.639139,36.100008
154.144716,slow-forward,3.755017,1406.639139,36.100008
154.149745,slow-forward,3.756237,1406.639139,36.100008
154.154711,slow-forward,3.757495,1407.366646,36.100008
154.159761,slow-forward,3.758736,1407.366646,36.100008
154.164731,slow-forward,3.759999,1407.366646,36.100008
154.169815,slow-forward,3.761241,1407.366646,36.100008
154.174708,slow-forward,3.762512,1408.094314,36.100008
154.179739,slow-forward,3.763735,1408.094314,36.100008
154.184822,slow-forward,3.764993,1408.094314,36.100008
154.189726,slow-forward,3.766264,1408.094314,36.100008
154.194713,slow-forward,3.76749,1408.82182,36.226676
154.199744,slow-forward,3.768737,1408.82182,36.226676
154.204816,slow-forward,3.769994,1408.82182,36.226676
154.209718,slow-forward,3.771262,1408.82182,36.226676
154.214693,slow-forward,3.772488,1409.549326,36.226676
154.219831,slow-forward,3.773732,1409.549326,36.226676
154.224811,slow-forward,3.775016,1409.549326,36.226676
154.229826,slow-forward,3.776261,1409.549326,36.226676
154.234693,slow-forward,3.777515,1410.276995,36.480007
154.239826,slow-forward,3.778732,1410.276995,36.480007
154.244724,slow-forward,3.780015,1410.276995,36.480007
154.249737,slow-forward,3.781239,1410.276995,36.480007
154.254699,slow-forward,3.782493,1411.03616,36.480007
154.259844,slow-forward,3.783733,1411.03616,36.480007
154.264714,slow-forward,3.785019,1411.03616,36.480007
154.269805,slow-forward,3.786237,1411.03616,36.480007
154.2747,slow-forward,3.78751,1411.763666,36.480007
154.279751,slow-forward,3.788733,1411.763666,36.480007
154.284717,slow-forward,3.789996,1411.763666,36.480007
154.289702,slow-forward,3.791238,1411.763666,36.480007
154.294801,slow-forward,3.792484,1412.491334,36.480007
154.299733,slow-forward,3.793759,1412.491334,36.480007
154.304824,slow-forward,3.794992,1412.491334,36.480007
154.309698,slow-forward,3.796264,1412.491334,36.480007
154.314714,slow-forward,3.797483,1413.21884,36.480007
154.319748,slow-forward,3.798737,1413.21884,36.480007
154.324813,slow-forward,3.799996,1413.21884,36.480007
154.329713,slow-forward,3.801262,1413.21884,36.480007
154.334712,slow-forward,3.802487,1413.978168,36.480007
154.33974,slow-forward,3.803736,1413.978168,36.480007
154.344819,slow-forward,3.804994,1413.978168,36.480007
154.349708,slow-forward,3.806263,1413.978168,36.480007
154.354727,slow-forward,3.807485,1414.705674,36.733343
154.359741,slow-forward,3.80874,1414.705674,36.733343
154.36471,slow-forward,3.809994,1414.705674,36.733343
154.369724,slow-forward,3.811236,1414.705674,36.733343
154.374806,slow-forward,3.812489,1415.43318,36.860001
154.379822,slow-forward,3.81376,1415.43318,36.860001
154.384717,slow-forward,3.815014,1415.43318,36.860001
154.389709,slow-forward,3.816238,1415.43318,36.860001
154.394717,slow-forward,3.817486,1416.192507,36.860001
154.399738,slow-forward,3.818738,1416.192507,36.860001
154.404718,slow-forward,3.819993,1416.192507,36.860001
154.409797,slow-forward,3.821238,1416.192507,36.860001
154.414698,slow-forward,3.822508,1416.920013,36.860001
154.419866,slow-forward,3.823733,1416.920013,36.860001
154.424736,slow-forward,3.825025,1416.920013,36.860001
154.429727,slow-forward,3.826242,1416.920013,36.860001
154.434728,slow-forward,3.82749,1417.679178,36.860001
154.439752,slow-forward,3.828741,1417.679178,36.860001
154.444729,slow-forward,3.829997,1417.679178,36.860001
154.449705,slow-forward,3.831241,1417.679178,36.860001
154.454699,slow-forward,3.832485,1418.406847,36.986664
154.459834,slow-forward,3.833733,1418.406847,36.986664
154.464715,slow-forward,3.835017,1418.406847,36.986664
154.469839,slow-forward,3.836237,1418.406847,36.986664
154.474717,slow-forward,3.837518,1419.166012,36.986664
154.479747,slow-forward,3.838738,1419.166012,36.986664
154.484726,slow-forward,3.839995,1419.166012,36.986664
154.489709,slow-forward,3.84124,1419.166012,36.986664
154.494734,slow-forward,3.842486,1419.925177,36.986664
154.499729,slow-forward,3.843742,1419.925177,36.986664
154.504735,slow-forward,3.844991,1419.925177,36.986664
154.509708,slow-forward,3.846242,1419.925177,36.986664
154.514712,slow-forward,3.847485,1420.652845,37.113326
154.519754,slow-forward,3.848737,1420.652845,37.113326
154.524884,slow-forward,3.849997,1420.652845,37.113326
154.529711,slow-forward,3.851279,1420.652845,37.113326
154.534713,slow-forward,3.852486,1421.41201,37.239995
154.53973,slow-forward,3.853737,1421.41201,37.239995
154.544862,slow-forward,3.854991,1421.41201,37.239995
154.549719,slow-forward,3.856274,1421.41201,37.239995
154.554747,slow-forward,3.857488,1422.171176,37.239995
154.559731,slow-forward,3.858745,1422.171176,37.239995
154.564783,slow-forward,3.859991,1422.171176,37.239995
154.569851,slow-forward,3.861254,1422.171176,37.239995
154.574734,slow-forward,3.862521,1422.898844,37.239984
154.57974,slow-forward,3.863742,1422.898844,37.239984
154.584705,slow-forward,3.864993,1422.898844,37.239984
154.589732,slow-forward,3.866235,1422.898844,37.239984
154.594728,slow-forward,3.867491,1423.658009,37.366657
154.599868,slow-forward,3.868741,1423.658009,37.366657
154.60474,slow-forward,3.870025,1423.658009,37.366657
154.610119,slow-forward,3.871243,1423.658009,37.366657
154.614813,slow-forward,3.872588,1424.417174,37.366657
154.619757,slow-forward,3.873762,1424.417174,37.366657
154.624758,slow-forward,3.874998,1424.417174,37.366657
154.629758,slow-forward,3.876248,1424.417174,37.366657
154.634764,slow-forward,3.877498,1425.176501,37.366657
154.63972,slow-forward,3.878749,1425.176501,37.366657
154.644722,slow-forward,3.879988,1425.176501,37.366657
154.649724,slow-forward,3.881239,1425.176501,37.366657
154.65476,slow-forward,3.882489,1425.935667,37.49332
154.659742,slow-forward,3.883748,1425.935667,37.49332
154.664733,slow-forward,3.884994,1425.935667,37.49332
154.669844,slow-forward,3.886242,1425.935667,37.49332
154.674701,slow-forward,3.887519,1426.694832,37.49332
154.67976,slow-forward,3.888734,1426.694832,37.49332
154.68474,slow-forward,3.889998,1426.694832,37.49332
154.689803,slow-forward,3.891244,1426.694832,37.49332
154.694759,slow-forward,3.892509,1427.4225,37.493326
154.699869,slow-forward,3.893748,1427.4225,37.493326
154.70478,slow-forward,3.895026,1427.4225,37.493326
154.709836,slow-forward,3.896254,1427.4225,37.493326
154.71469,slow-forward,3.897517,1428.213324,37.493326
154.719738,slow-forward,3.898731,1428.213324,37.493326
154.724831,slow-forward,3.899993,1428.213324,37.493326
154.729818,slow-forward,3.901266,1428.213324,37.493326
154.734716,slow-forward,3.902513,1428.94083,37.619994
154.739846,slow-forward,3.903737,1428.94083,37.619994
154.74473,slow-forward,3.90502,1428.94083,37.619994
154.749822,slow-forward,3.906241,1428.94083,37.619994
154.754706,slow-forward,3.907514,1429.731654,37.619994
154.759737,slow-forward,3.908735,1429.731654,37.619994
154.764706,slow-forward,3.909993,1429.731654,37.619994
154.769826,slow-forward,3.911235,1429.731654,37.619994
154.774736,slow-forward,3.912515,1430.490819,37.619994
154.779738,slow-forward,3.913742,1430.490819,37.619994
154.784723,slow-forward,3.914993,1430.490819,37.619994
154.789732,slow-forward,3.916239,1430.490819,37.619994
154.794721,slow-forward,3.917491,1431.250146,37.746667
154.799745,slow-forward,3.918739,1431.250146,37.746667
154.804724,slow-forward,3.919995,1431.250146,37.746667
154.809782,slow-forward,3.921239,1431.250146,37.746667
154.814698,slow-forward,3.922504,1432.009312,37.999993
154.819761,slow-forward,3.923733,1432.009312,37.999993
154.824718,slow-forward,3.924999,1432.009312,37.999993
154.829729,slow-forward,3.926238,1432.009312,37.999993
154.834734,slow-forward,3.927491,1432.768477,37.999993
154.839749,slow-forward,3.928742,1432.768477,37.999993
154.844752,slow-forward,3.929996,1432.768477,37.999993
154.84972,slow-forward,3.931247,1432.768477,37.999993
154.85477,slow-forward,3.932488,1433.527642,37.87333
154.859743,slow-forward,3.933751,1433.527642,37.87333
154.864721,slow-forward,3.934994,1433.527642,37.87333
154.869733,slow-forward,3.936239,1433.527642,37.87333
154.874917,slow-forward,3.937492,1434.286969,37.999993
154.879748,slow-forward,3.938788,1434.286969,37.999993
154.884827,slow-forward,3.939996,1434.286969,37.999993
154.889878,slow-forward,3.941265,1434.286969,37.999993
154.894834,slow-forward,3.942528,1435.077793,37.999993
154.899755,slow-forward,3.943767,1435.077793,37.999993
154.904778,slow-forward,3.944997,1435.077793,37.999993
154.909772,slow-forward,3.946253,1435.077793,37.999993
154.91472,slow-forward,3.947502,1435.836958,38.126659
154.919742,slow-forward,3.948738,1435.836958,38.126659
154.924749,slow-forward,3.949994,1435.836958,38.126659
154.929761,slow-forward,3.951246,1435.836958,38.126659
154.93476,slow-forward,3.952499,1436.596123,38.126659
154.939735,slow-forward,3.953748,1436.596123,38.126659
154.944733,slow-forward,3.954992,1436.596123,38.126659
154.949739,slow-forward,3.956242,1436.596123,38.126659
154.954698,slow-forward,3.957493,1436.596123,38.253324
154.959865,slow-forward,3.958733,1437.387109,38.253324
154.964714,slow-forward,3.960025,1437.387109,38.253324
154.969829,slow-forward,3.961237,1437.387109,38.253324
154.974702,slow-forward,3.962516,1438.146274,38.253324
154.979796,slow-forward,3.963734,1438.146274,38.253324
154.984779,slow-forward,3.965007,1438.146274,38.253324
154.989779,slow-forward,3.966253,1438.146274,38.253324
154.994719,slow-forward,3.967503,1438.905439,38.253324
155.000203,slow-forward,3.968738,1438.905439,38.253324
155.004843,slow-forward,3.970109,1438.905439,38.253324
155.009785,slow-forward,3.971269,1438.905439,38.253324
155.014751,slow-forward,3.972505,1439.696263,38.379987
